# EEG Fpz-Cz,EEG Pz-Oz,EOG horizontal,Resp oro-nasal,EMG submental,Temp rectal,Event marker
-1.068571428571428466e-04,-1.703174603174603330e-05,1.743846153846153387e-04,-1.860462998745113055e+02,3.152846862571384780e-06,3.733261840259683595e+01,9.154990031599473923e+02
-1.018754578754578683e-04,-1.703174603174603330e-05,1.648498168498168520e-04,-1.849976482693249977e+02,3.153140887442111512e-06,3.733251058137116729e+01,9.155183053357917515e+02
-9.938461538461537236e-05,-1.757387057387057737e-05,1.573223443223442869e-04,-1.839812487501865235e+02,3.153420711421535702e-06,3.733240520304598675e+01,9.155389716330487317e+02
-9.519999999999998299e-05,-2.073626373626374038e-05,2.090109890109889971e-04,-1.829980468758568009e+02,3.153685863386854816e-06,3.733230244928353159e+01,9.155609090000453989e+02
-9.161318681318679209e-05,-1.531501831501832001e-05,2.009816849816849584e-04,-1.820489626477736635e+02,3.153935881387069094e-06,3.733220250080515257e+01,9.155840245392885208e+02
-8.643223443223442331e-05,-1.233333333333333609e-05,2.095128205128204979e-04,-1.811348897440829262e+02,3.154170313100952779e-06,3.733210553724528324e+01,9.156082255850368483e+02
-8.274578754578753041e-05,-1.414041514041514232e-05,2.205531135531135409e-04,-1.802566947684121033e+02,3.154388716288323628e-06,3.733201173700546605e+01,9.156334197802830204e+02
-7.945787545787544553e-05,-8.086691086691090021e-06,2.235641025641025182e-04,-1.794152165138673922e+02,3.154590659234205392e-06,3.733192127710890418e+01,9.156595151530814292e+02
-7.527326007326005616e-05,-9.080586080586083530e-06,2.245677655677655467e-04,-1.786112652427305818e+02,3.154775721185472448e-06,3.733183433305563881e+01,9.156864201921846416e+02
-6.969377289377287935e-05,-1.703174603174603330e-05,2.245677655677655467e-04,-1.778456219823209778e+02,3.154943492779596281e-06,3.733175107867828757e+01,9.157140439219277823e+02
-6.301831501831500759e-05,-1.142979242979243383e-05,2.190476190476190388e-04,-1.771190378374791123e+02,3.155093576465077488e-06,3.733167168599869257e+01,9.157422959763199515e+02
-5.933186813186811469e-05,-2.642857142857143110e-05,2.125238095238095022e-04,-1.764322333201168362e+02,3.155225586913220254e-06,3.733159632508532155e+01,9.157710866722874243e+02
-5.205860805860805122e-05,-9.532356532356534663e-06,1.999780219780219570e-04,-1.757858976962718884e+02,3.155339151420829606e-06,3.733152516391177045e+01,9.158003270820265698e+02
-4.598095238095236439e-05,-1.079731379731380190e-05,2.095128205128204979e-04,-1.751806883510910211e+02,3.155433910303491351e-06,3.733145836821631747e+01,9.158299291044185111e+02
-4.349010989010987523e-05,-7.002442002442005268e-06,1.989743589743589284e-04,-1.746172301721588269e+02,3.155509517279054381e-06,3.733139610136273490e+01,9.158598055354590315e+02
-3.322783882783881257e-05,-2.032967032967036875e-06,1.989743589743589284e-04,-1.740961149515765101e+02,3.155565639840976545e-06,3.733133852420234433e+01,9.158898701376581357e+02
-2.226813186813185621e-05,4.065934065934028646e-07,1.884358974358974132e-04,-1.736179008071840428e+02,3.155601959621163909e-06,3.733128579493759247e+01,9.159200377083685680e+02
-1.150769230769229538e-05,3.478632478632474741e-06,1.869304029304029110e-04,-1.731831116233104808e+02,3.155618172741992996e-06,3.733123806898707642e+01,9.159502241470006538e+02
2.540659340659354562e-06,-4.653235653235656666e-06,1.854249084249084089e-04,-1.727922365114232548e+02,3.155613990157156845e-06,3.733119549885224586e+01,9.159803465210765125e+02
3.073699633699635052e-05,5.014652014652010627e-06,1.758901098901098680e-04,-1.724457292910377930e+02,3.155589137981029531e-06,3.733115823398586741e+01,9.160103231310889669e+02
5.713992673992675188e-05,-6.279609279609282947e-06,1.507985347985347775e-04,-1.721440079912367196e+02,3.155543357806239576e-06,3.733112642066221554e+01,9.160400735741227436e+02
8.503736263736266299e-05,-4.562881562881566270e-06,1.387545787545787330e-04,-1.718874543731357960e+02,3.155476407009131200e-06,3.733110020184936673e+01,9.160695188062003353e+02
1.049641025641025898e-04,5.376068376068372211e-06,1.733809523809523372e-04,-1.716764134736245637e+02,3.155388059042833490e-06,3.733107971708335526e+01,9.160985812033121647e+02
1.208058608058608293e-04,1.332722832722832113e-05,1.497948717948717489e-04,-1.715111931706925077e+02,3.155278103717654986e-06,3.733106510234467379e+01,9.161271846211000138e+02
1.316659340659340769e-04,1.215262515262514852e-05,1.447765567765567417e-04,-1.713920637706469563e+02,3.155146347468519509e-06,3.733105648993675629e+01,9.161552544531529065e+02
1.409318681318681601e-04,9.532356532356527887e-06,1.728791208791208636e-04,-1.713192576175094644e+02,3.154992613609179385e-06,3.733105400836702614e+01,9.161827176878833825e+02
1.479062271062271379e-04,1.856776556776556071e-05,1.427692307692307388e-04,-1.712929687248702066e+02,3.154816742572973124e-06,3.733105778223021076e+01,9.162095029639543782e+02
1.507956043956044012e-04,1.459218559218558837e-05,5.745787545787544611e-05,-1.713133524304656135e+02,3.154618592139855240e-06,3.733106793209427110e+01,9.162355406242160143e+02
1.525890109890109831e-04,1.847741147741147286e-05,9.760439560439559221e-05,-1.713805250737319739e+02,3.154398037649493643e-06,3.733108457438879668e+01,9.162607627681331905e+02
1.557772893772893931e-04,2.028449328449327739e-05,9.007692307692306778e-05,-1.714945636965756819e+02,3.154154972200198719e-06,3.733110782129629968e+01,9.162851033026648793e+02
1.566739926739926976e-04,8.538461538461534378e-06,9.282051282051268068e-06,-1.716555057675887213e+02,3.153889306833478253e-06,3.733113778064609534e+01,9.163084979915687427e+02
1.570725274725274785e-04,8.267399267399262342e-06,1.206886446886446662e-04,-1.718633489299239443e+02,3.153600970704036945e-06,3.733117455581112409e+01,9.163308845031097007e+02
1.584673992673992795e-04,4.562881562881558647e-06,-1.380219780219781442e-05,-1.721180507730323939e+02,3.153289911235005357e-06,3.733121824560778634e+01,9.163522024561375474e+02
1.580688644688644715e-04,1.039072039072035319e-06,-2.527472527472660394e-07,-1.724195286284523263e+02,3.152956094258262784e-06,3.733126894419866915e+01,9.163723934645159943e+02
1.580688644688644715e-04,1.847741147741147286e-05,3.738461538461536966e-05,-1.727676593898281112e+02,3.152599504139657099e-06,3.733132674099848458e+01,9.163914011798742649e+02
1.576703296703296905e-04,2.516361416361415708e-05,9.358974358974357286e-05,-1.731622793573201307e+02,3.152220143889005529e-06,3.733139172058317001e+01,9.164091713326635045e+02
1.556776556776557046e-04,2.398901098901098447e-05,7.050549450549449884e-05,-1.736031841065593824e+02,3.151818035254721794e-06,3.733146396260218580e+01,9.164256517714923120e+02
1.540835164835164996e-04,2.046520146520145988e-05,-2.885714285714286836e-05,-1.740901283822809944e+02,3.151393218802941684e-06,3.733154354169424494e+01,9.164407925007259337e+02
1.541831501831502152e-04,1.847741147741147286e-05,-1.430402930402931684e-05,-1.746228260167647477e+02,3.150945753981070863e-06,3.733163052740635379e+01,9.164545457163256970e+02
1.554783882783883006e-04,2.597680097680097149e-05,-1.129304029304030571e-05,-1.752009498731915187e+02,3.150475719165605807e-06,3.733172498411634876e+01,9.164668658399159540e+02
1.520908424908424866e-04,2.064590964590963897e-05,6.271062271062257788e-06,-1.758241318140144074e+02,3.149983211694196964e-06,3.733182697095900693e+01,9.164777095510576146e+02
1.516923076923077057e-04,2.218192918192917655e-05,-4.842857142857144408e-05,-1.764919626944306401e+02,3.149468347881843603e-06,3.733193654175564546e+01,9.164870358177174694e+02
1.501978021978022163e-04,1.224297924297923807e-05,3.260073260073246660e-06,-1.772039923810249320e+02,3.148931263021178838e-06,3.733205374494753670e+01,9.164948059249175003e+02
1.489025641025641309e-04,2.597680097680097149e-05,-1.179487179487180813e-05,-1.779597297956427440e+02,3.148372111366806297e-06,3.733217862353283323e+01,9.165009835015492854e+02
1.481054945054945148e-04,1.730280830280829686e-05,-3.688644688644689352e-05,-1.787586429845406713e+02,3.147791066103644805e-06,3.733231121500745076e+01,9.165055345453489508e+02
1.487032967032967268e-04,3.221123321123320289e-05,-8.255311355311356115e-05,-1.796001592128424704e+02,3.147188319299269231e-06,3.733245155130963155e+01,9.165084274460147071e+02
1.442197802197802315e-04,2.651892551892551218e-05,-7.853846153846154180e-05,-1.804836650843253096e+02,3.146564081840239863e-06,3.733259965876845143e+01,9.165096330064652648e+02
1.470095238095238334e-04,2.173015873015872711e-05,-7.703296703296705317e-05,-1.814085066865352758e+02,3.145918583352441930e-06,3.733275555805619206e+01,9.165091244622233262e+02
1.372454212454212537e-04,1.377899877899877396e-05,-1.161758241758241775e-04,-1.823739897612297511e+02,3.145252072105431861e-06,3.733291926414472783e+01,9.165068774989274516e+02
1.304703296703297070e-04,1.224297924297923807e-05,-1.437765567765567716e-04,-1.833793799001238369e+02,3.144564814900861025e-06,3.733309078626587052e+01,9.165028702679610433e+02
1.290754578754578789e-04,1.441147741147740758e-05,-3.359780219780220101e-04,-1.844239027659073429e+02,3.143857096944988380e-06,3.733327012787572130e+01,9.164970834001925368e+02
1.288761904761904749e-04,1.648962148962148245e-05,-2.903113553113553357e-04,-1.855067443384841681e+02,3.143129221705382398e-06,3.733345728662316532e+01,9.164895000178333930e+02
1.298725274725274950e-04,2.173015873015872711e-05,-3.209230769230768800e-04,-1.866270511863773436e+02,3.142381510751861837e-06,3.733365225432244472e+01,9.164801057444008165e+02
1.315663003663003884e-04,2.073626373626373361e-05,-3.234322344322344378e-04,-1.877839307632214059e+02,3.141614303581765122e-06,3.733385501692984576e+01,9.164688887127936141e+02
1.334593406593406859e-04,2.353724053724053165e-05,-3.234322344322344378e-04,-1.889764517292620098e+02,3.140827957429683027e-06,3.733406555452453546e+01,9.164558395714776680e+02
1.312673992673992960e-04,1.766422466422466183e-05,-2.581941391941391809e-04,-1.902036442977564832e+02,3.140022847061725389e-06,3.733428384129362598e+01,9.164409514887852310e+02
1.301714285714285874e-04,2.778388278388277941e-05,-3.159047619047619269e-04,-1.914645006061716970e+02,3.139199364554485311e-06,3.733450984552144547e+01,9.164242201553306586e+02
1.316659340659340769e-04,1.161050061050060615e-05,-3.324652014652014508e-04,-1.927579751120451874e+02,3.138357919058832177e-06,3.733474352958292997e+01,9.164056437845450773e+02
1.322637362637362889e-04,1.215262515262514852e-05,-3.128937728937728683e-04,-1.940829850133795560e+02,3.137498936548685902e-06,3.733498484994141364e+01,9.163852231113390872e+02
1.345553113553113673e-04,6.550671550671546512e-06,-3.264432234432234421e-04,-1.954384106934141982e+02,3.136622859554941874e-06,3.733523375715052595e+01,9.163629613888983840e+02
1.303706959706959915e-04,2.308547008547008221e-05,-3.309597069597069487e-04,-1.968230961896153133e+02,3.135730146884740930e-06,3.733549019586038042e+01,9.163388643836182155e+02
1.286769230769230709e-04,3.166910866910866221e-05,-3.169084249084249284e-04,-1.982358496867028634e+02,3.134821273326252125e-06,3.733575410482811918e+01,9.163129403681905387e+02
1.277802197802197935e-04,2.010378510378509829e-05,-3.184139194139193763e-04,-1.996754440335338074e+02,3.133896729339202884e-06,3.733602541693253585e+01,9.162852001128485426e+02
1.258871794871794961e-04,2.200122100122099746e-05,-3.199194139194139327e-04,-2.011406172836325084e+02,3.132957020731356047e-06,3.733630405919311812e+01,9.162556568747825168e+02
1.241934065934066026e-04,3.871672771672771140e-05,-3.093809523809524175e-04,-2.026300732591616907e+02,3.132002668321175178e-06,3.733658995279331094e+01,9.162243263857415059e+02
1.233963369963370137e-04,1.603785103785103301e-05,-3.068717948717948596e-04,-2.041424821381042705e+02,3.131034207586916607e-06,3.733688301310795765e+01,9.161912268378274575e+02
1.199091575091575383e-04,2.552503052503051867e-05,-2.707399267399267532e-04,-2.056764810644207273e+02,3.130052188302393828e-06,3.733718314973506125e+01,9.161563788675032356e+02
1.194109890109890283e-04,-2.032967032967036875e-06,-1.528095238095238118e-04,-2.072306747809309400e+02,3.129057174159717070e-06,3.733749026653174496e+01,9.161198055378258687e+02
1.175179487179487309e-04,-6.008547008547011759e-06,-2.170439560439560401e-04,-2.088036362846593761e+02,3.128049742379229964e-06,3.733780426165439792e+01,9.160815323189231094e+02
1.088498168498168732e-04,2.755799755799751997e-06,-2.406300366300366284e-04,-2.103939075043687694e+02,3.127030483306977467e-06,3.733812502760306984e+01,9.160415870667292211e+02
1.019750915750915974e-04,1.703174603174602652e-05,-2.581941391941391809e-04,-2.119999999999999147e+02,3.126000000000000225e-06,3.733845245126993007e+01,9.160000000000001137e+02
9.031794871794873378e-05,2.019413919413918954e-05,-3.008498168498168509e-04,-2.136203956837151168e+02,3.124958907799731508e-06,3.733878641399201115e+01,9.159568036756262472e+02
8.394139194139195448e-05,2.335653235653234916e-05,-3.219267399267398814e-04,-2.152535475622418630e+02,3.123907833893868575e-06,3.733912679160788883e+01,9.159120329622644476e+02
7.238388278388279285e-05,2.209157509157508531e-05,-3.078754578754578611e-04,-2.168978805001932244e+02,3.122847416867014916e-06,3.733947345451864663e+01,9.158657250123078484e+02
7.049084249084250895e-05,2.055555555555554773e-05,-3.154029304029303720e-04,-2.185517920040348372e+02,3.121778306240443208e-06,3.733982626775269154e+01,9.158179192322194240e+02
6.620659340659341757e-05,2.398901098901098447e-05,-3.143992673992673705e-04,-2.202136530263543079e+02,3.120701162001339389e-06,3.734018509103469796e+01,9.157686572512496923e+02
5.913260073260074456e-05,1.956166056166055422e-05,-3.189157509157509313e-04,-2.218818087900814930e+02,3.119616654121886999e-06,3.734054977885848814e+01,9.157179828885626875e+02
5.425054945054946825e-05,2.678998778998778590e-05,-3.138974358974359240e-04,-2.235545796322925582e+02,3.118525462068547533e-06,3.734092018056379203e+01,9.156659421187990802e+02
5.614358974358975892e-05,1.133943833943833411e-05,-3.164065934065933734e-04,-2.252302618672225947e+02,3.117428274301936192e-06,3.734129614041700762e+01,9.156125830360925875e+02
5.883369963369965210e-05,1.540537240537240109e-05,-3.133956043956043691e-04,-2.269071286681020467e+02,3.116325787767675460e-06,3.734167749769559208e+01,9.155579558165807157e+02
5.614358974358975892e-05,4.291819291819288305e-06,-3.133956043956043691e-04,-2.285834309674181952e+02,3.115218707378613179e-06,3.734206408677646039e+01,9.155021126794218844e+02
6.122490842490843925e-05,7.363858363858359229e-06,-3.123919413919413676e-04,-2.302573983751947537e+02,3.114107745488817635e-06,3.734245573722788691e+01,9.154451078463586100e+02
6.371575091575092163e-05,-1.942612942612946479e-06,-3.128937728937728683e-04,-2.319272401148733422e+02,3.112993621359771035e-06,3.734285227390520845e+01,9.153869974998505086e+02
6.052747252747254554e-05,2.760317460317459693e-05,-3.128937728937728683e-04,-2.335911459763665903e+02,3.111877060619151457e-06,3.734325351705007989e+01,9.153278397398063362e+02
6.172307692307693573e-05,4.924297924297920231e-06,-3.108864468864468654e-04,-2.352472872858486710e+02,3.110758794712669126e-06,3.734365928239328980e+01,9.152676945389482626e+02
6.311794871794873670e-05,6.731379731379727304e-06,-3.098827838827838640e-04,-2.368938178918320148e+02,3.109639560349360205e-06,3.734406938126102204e+01,9.152066236968393014e+02
6.471208791208791459e-05,1.039072039072035319e-06,-2.722454212454212554e-04,-2.385288751670765350e+02,3.108520098940788301e-06,3.734448362068452809e+01,9.151446907925998175e+02
6.790036630036631101e-05,3.388278388278384345e-06,-3.093809523809524175e-04,-2.401505810258618112e+02,3.107401156034597541e-06,3.734490180351313171e+01,9.150819611363576769e+02
7.088937728937730342e-05,2.484737484737480808e-06,-2.978388278388278466e-04,-2.417570429561497747e+02,3.106283480742875440e-06,3.734532372853055193e+01,9.150185017194513648e+02
5.225787545787547556e-05,2.118803418803418304e-05,-2.958315018315018437e-04,-2.433463550661477939e+02,3.105167825165770703e-06,3.734574919057428843e+01,9.149543811634300710e+02
4.787399267399268895e-05,1.585714285714285053e-05,-2.953296703296703430e-04,-2.449165991447849535e+02,3.104054943810835619e-06,3.734617798065821148e+01,9.148896696678812077e+02
3.631648351648352732e-05,1.721245421245420901e-05,-2.867985347985348306e-04,-2.464658457355917562e+02,3.102945593008548339e-06,3.734660988609816457e+01,9.148244389571193551e+02
3.043809523809525128e-05,-4.969474969475005663e-07,-2.938241758241757866e-04,-2.479921552234767432e+02,3.101840530324505473e-06,3.734704469064048027e+01,9.147587622257750581e+02
1.360000000000001548e-05,4.020757020757017117e-06,-2.943260073260073415e-04,-2.494935789338778704e+02,3.100740513968736036e-06,3.734748217459331698e+01,9.146927140833175827e+02
1.350036630036631347e-05,2.665445665445661601e-06,-2.837875457875457721e-04,-2.509681602437614742e+02,3.099646302202625499e-06,3.734792211496090175e+01,9.146263704975489190e+02
1.399853479853481164e-05,-4.020757020757023894e-06,-2.873003663003662772e-04,-2.524139357039318270e+02,3.098558652743927657e-06,3.734836428558028132e+01,9.145598087371058682e+02
1.648937728937730589e-05,5.195360195360190572e-06,-2.812783882783882685e-04,-2.538289361721076887e+02,3.097478322170351370e-06,3.734880845726080167e+01,9.144931073130090908e+02
1.838241758241759656e-05,-2.258852258852295635e-07,-2.707399267399267532e-04,-2.552111879562145589e+02,3.096406065322197771e-06,3.734925439792596080e+01,9.144263459192947039e+02
1.997655677655679139e-05,5.873015873015835508e-07,-2.571904761904761794e-04,-2.565587139673325510e+02,3.095342634704535855e-06,3.734970187275780518e+01,9.143596053727699200e+02
1.937875457875459290e-05,2.394383394383390836e-06,-2.662234432234431925e-04,-2.578695348817335002e+02,3.094288779889428449e-06,3.735015064434347920e+01,9.142929675519304737e+02
2.416117216117217738e-05,-1.942612942612946479e-06,-2.581941391941391809e-04,-2.591416703114351776e+02,3.093245246918645243e-06,3.735060047282406259e+01,9.142265153350773517e+02
2.286593406593407841e-05,-2.665445665445669224e-06,-2.300915750915750861e-04,-2.603731399826899633e+02,3.092212777707413424e-06,3.735105111604551809e+01,9.141603325376761404e+02
1.808351648351649732e-05,4.833943833943829835e-06,-2.310952380952380875e-04,-2.615619649218227778e+02,3.091192109449648931e-06,3.735150232971160023e+01,9.140945038489959416e+02
2.874432234432235784e-05,-2.394383394383397612e-06,-1.979743589743589583e-04,-2.627061686478234606e+02,3.090183974025188818e-06,3.735195386753865421e+01,9.140291147680707127e+02
2.695091575091576239e-05,-6.821733821733824476e-06,-1.467875457875458031e-04,-2.638037783710955750e+02,3.089189097409483834e-06,3.735240548141228345e+01,9.139642515390220296e+02
3.173333333333335025e-05,9.622710622710619130e-06,-2.431391941391941591e-04,-2.648528261977539842e+02,3.088208199086272974e-06,3.735285692154558035e+01,9.139000010857847656e+02
2.495824175824177309e-05,1.495360195360194995e-05,-2.320989010989010890e-04,-2.658513503388610957e+02,3.087241991463700377e-06,3.735330793663904103e+01,9.138364509462778642e+02
3.053772893772895328e-05,1.314652014652014203e-05,-1.819157509157509080e-04,-2.667973963239845716e+02,3.086291179294364992e-06,3.735375827404190119e+01,9.137736892060593163e+02
3.541978021978023637e-05,1.323687423687423158e-05,-1.879377289377289167e-04,-2.676890182184541231e+02,3.085356459099795576e-06,3.735420767991480062e+01,9.137118044315126326e+02
3.282930402930404521e-05,5.873015873015835508e-07,-1.497985347985348074e-04,-2.685242798436896123e+02,3.084438518599819845e-06,3.735465589939375519e+01,9.136508856025983505e+02
3.741245421245422906e-05,3.659340659340655533e-06,-1.839230769230769380e-04,-2.693012559999700102e+02,3.083538036147309311e-06,3.735510267675521590e+01,9.135910220452208250e+02
3.820952380952381800e-05,6.550671550671546512e-06,-1.568241758241758176e-04,-2.700180336910040069e+02,3.082655680168766123e-06,3.735554775558218665e+01,9.135323033632483885e+02
3.880732600732602326e-05,3.117216117216113157e-06,-1.166776556776556918e-04,-2.706727133496633542e+02,3.081792108611238920e-06,3.735599087893114501e+01,9.134748193702284880e+02
4.159706959706961166e-05,7.815628815628811209e-06,-1.046336996336996473e-04,-2.712634100642331987e+02,3.080947968396003948e-06,3.735643178949990073e+01,9.134186600208450955e+02
2.764835164835166288e-05,1.310134310134306295e-06,-1.442783882783882723e-04,-2.717882548045297995e+02,3.080123894879506092e-06,3.735687022979602290e+01,9.133639153421571564e+02
2.993992673992675141e-05,1.260439560439559966e-05,-1.362490842490842607e-04,-2.722453956472343748e+02,3.079320511321986733e-06,3.735730594230584245e+01,9.133106753646583229e+02
2.984029304029305280e-05,4.924297924297920231e-06,-1.678644688644688606e-04,-2.726329989997866505e+02,3.078538428364258789e-06,3.735773866966389534e+01,9.132590300532106085e+02
3.133479853479854900e-05,5.647130647130642552e-06,-1.593333333333333483e-04,-2.729492508221789535e+02,3.077778243513085074e-06,3.735816815482272091e+01,9.132090692378820904e+02
3.382564102564103816e-05,5.376068376068372211e-06,-1.819157509157509080e-04,-2.731923578459903297e+02,3.077040540635573320e-06,3.735859414122283084e+01,9.131608825447430036e+02
3.193260073260074749e-05,5.105006105006101023e-06,-1.984761904761904862e-04,-2.733605487899956188e+02,3.076325889463047801e-06,3.735901637296273492e+01,9.131145593266553533e+02
3.492161172161173990e-05,9.803418803418798228e-06,-1.101538461538461552e-04,-2.734520755716844747e+02,3.075634845104788053e-06,3.735943459496900942e+01,9.130701885941014098e+02
3.900659340659342049e-05,6.460317460317456963e-06,-1.136666666666666739e-04,-2.734652145140204880e+02,3.074967947572098417e-06,3.735984855316612396e+01,9.130278589460947387e+02
3.253040293040294597e-05,6.279609279609275324e-06,-1.638498168498168548e-04,-2.733982675467719901e+02,3.074325721313066729e-06,3.736025799464610486e+01,9.129876585012162877e+02
3.870769230769232803e-05,7.002442002441998492e-06,-5.545421245421246101e-05,-2.732495634017436146e+02,3.073708674758452168e-06,3.736066266783770828e+01,9.129496748288156596e+02
3.103589743589744976e-05,1.016483516483515981e-05,-4.491575091575092545e-05,-2.730174588012338290e+02,3.073117299879083431e-06,3.736106232267513150e+01,9.129139948804258893e+02
2.944175824175825494e-05,3.930402930402926721e-06,-1.046336996336996473e-04,-2.727003396390500143e+02,3.072552071755144182e-06,3.736145671076608465e+01,9.128807049214244671e+02
1.987692307692308938e-05,1.296581196581196124e-05,-3.487912087912089062e-05,-2.722966221534025522e+02,3.072013448157733686e-06,3.736184558555919466e+01,9.128498904629955177e+02
1.758534798534800084e-05,3.478632478632474741e-06,-1.176813186813186797e-04,-2.718047540910074531e+02,3.071501869143071116e-06,3.736222870251039296e+01,9.128216361944209893e+02
1.678827838827840174e-05,-9.487179487179524405e-07,3.035897435897434257e-05,-2.712232158617246114e+02,3.071017756659677669e-06,3.736260581924849333e+01,9.127960259157574683e+02
7.721611721611736047e-06,4.653235653235649043e-06,1.731135531135530000e-05,-2.705505216830545123e+02,3.070561514168914702e-06,3.736297669573953328e+01,9.127731424709281782e+02
6.326739926739940999e-06,2.032967032967029252e-06,-7.653113553113553890e-05,-2.697852207138262202e+02,3.070133526279201021e-06,3.736334109445002838e+01,9.127530676812771162e+02
1.046153846153860050e-06,1.671550671550667668e-06,-1.631135531135532313e-05,-2.689258981764018586e+02,3.069734158394222734e-06,3.736369878050883386e+01,9.127358822796281856e+02
-5.728937728937715411e-06,-3.749694749694753129e-06,-7.602930402930403817e-05,-2.679711764667292755e+02,3.069363756375475752e-06,3.736404952186753547e+01,9.127216658448833186e+02
-9.515018315018302695e-06,-1.761904761904765475e-06,8.756776556776555060e-05,-2.669197162515737318e+02,3.069022646219424260e-06,3.736439308945941917e+01,9.127104967372109741e+02
-1.529377289377287843e-05,-9.622710622710625906e-06,-5.271062271062284303e-06,-2.657702175522640005e+02,3.068711133749592383e-06,3.736472925735660056e+01,9.127024520338542288e+02
-8.717948717948703589e-06,-6.731379731379734927e-06,1.480219780219778790e-05,-2.645214208142868983e+02,3.068429504323835527e-06,3.736505780292554135e+01,9.126976074656050741e+02
-1.957802197802196303e-05,-3.207570207570211176e-06,1.146666666666666575e-04,-2.631721079620726300e+02,3.068178022557095065e-06,3.736537850698055507e+01,9.126960373539836837e+02
-2.555604395604394108e-05,5.873015873015835508e-07,-3.136630036630037876e-05,-2.617211034383075798e+02,3.067956932059882416e-06,3.736569115393543683e+01,9.126978145491614214e+02
-1.977728937728936366e-05,-6.098901098901102155e-06,4.942857142857141417e-05,-2.601672752271259128e+02,3.067766455192730124e-06,3.736599553195285495e+01,9.127030103686644225e+02
-3.751208791208789718e-05,2.304029304029300016e-06,-3.437728937728938311e-05,-2.585095358605244087e+02,3.067606792836841170e-06,3.736629143309167489e+01,9.127116945369003815e+02
-3.990329670329668434e-05,-8.583638583638620445e-07,-5.896703296703297286e-05,-2.567468434073554704e+02,3.067478124181185549e-06,3.736657865345186025e+01,9.127239351255445854e+02
-4.498461538461537144e-05,1.039072039072035319e-06,-1.407655677655677672e-04,-2.548782024442554928e+02,3.067380606526211393e-06,3.736685699331702892e+01,9.127397984948207750e+02
-4.807326007326006586e-05,9.487179487179449231e-07,-1.789047619047619308e-04,-2.529026650078705529e+02,3.067314375104385373e-06,3.736712625729443715e+01,9.127593492357193554e+02
-4.707692307692306613e-05,-2.258852258852295635e-07,-1.683663003663003613e-04,-2.508193315277463000e+02,3.067279542917753376e-06,3.736738625445241979e+01,9.127826501131836494e+02
-5.295531135531134217e-05,-1.581196581196584895e-06,-1.994798534798534876e-04,-2.486273517392556300e+02,3.067276200592658690e-06,3.736763679845503106e+01,9.128097620103058034e+02
-5.444981684981683838e-05,-1.852258852258855871e-06,-1.889413919413919453e-04,-2.463259255759405448e+02,3.067304416251799365e-06,3.736787770769397099e+01,9.128407438735632695e+02
-5.205860805860805122e-05,1.039072039072035319e-06,-1.257106227106227184e-04,-2.439143040406557077e+02,3.067364235403755641e-06,3.736810880541746371e+01,9.128756526591372449e+02
-5.345347985347983865e-05,-2.484737484737488432e-06,-1.718791208791208664e-04,-2.413917900549009801e+02,3.067455680850100920e-06,3.736832991985632191e+01,9.129145432803402400e+02
-5.255677655677654770e-05,-7.183150183150186907e-06,-9.008058608058608558e-05,-2.387577392857432415e+02,3.067578752610224634e-06,3.736854088434674992e+01,9.129574685561937031e+02
-4.906959706959705881e-05,-9.532356532356534663e-06,-1.447802197802198002e-04,-2.360115609497323987e+02,3.067733427863963546e-06,3.736874153745009153e+01,9.130044791611855999e+02
-4.598095238095236439e-05,-1.531501831501832001e-05,-5.946886446886448036e-05,-2.331527185932222324e+02,3.067919660912107150e-06,3.736893172306927369e+01,9.130556235762406914e+02
-5.295531135531134217e-05,-1.034554334554334907e-05,-4.842857142857144408e-05,-2.301807308485186638e+02,3.068137383154872013e-06,3.736911129056184677e+01,9.131109480409404568e+02
-5.973040293040291594e-05,-6.279609279609282947e-06,-1.116593406593406710e-04,-2.270951721652819515e+02,3.068386503088376436e-06,3.736928009484974922e+01,9.131704965070173330e+02
-5.853479853479852575e-05,3.162393162393124686e-07,-9.560073260073260711e-05,-2.238956735166223382e+02,3.068666906319166635e-06,3.736943799652534892e+01,9.132343105931595346e+02
-5.843516483516482374e-05,3.568986568986565137e-06,-1.196886446886446961e-04,-2.205819230793333645e+02,3.068978455596827518e-06,3.736958486195411666e+01,9.133024295411581761e+02
-6.431355311355309301e-05,3.840048840048836325e-06,-4.491575091575092545e-05,-2.171536668877194813e+02,3.069320990864664470e-06,3.736972056337349102e+01,9.133748901734192032e+02
-7.098901098901097832e-05,5.556776556776553003e-06,-5.043589743589744020e-05,-2.136107094604836334e+02,3.069694329328484129e-06,3.736984497898804847e+01,9.134517268518791298e+02
-6.092600732600731290e-05,-6.460317460317463739e-06,-8.656776556776556695e-05,-2.099529144001486713e+02,3.070098265543427118e-06,3.736995799306095734e+01,9.135329714383434521e+02
-6.381538461538461009e-05,-2.755799755799759196e-06,-7.653113553113553890e-05,-2.061802049644999499e+02,3.070532571518840889e-06,3.737005949600143850e+01,9.136186532562837783e+02
-6.271941391941390157e-05,-6.189255189255192551e-06,-8.807326007326008268e-05,-2.022925646095451953e+02,3.070996996841125758e-06,3.737014938444833945e+01,9.137087990541144791e+02
-6.232087912087910710e-05,-5.195360195360199042e-06,2.256410256410243092e-06,-1.982900375034983540e+02,3.071491268814518983e-06,3.737022756134980028e+01,9.138034329699788714e+02
